league,id,minute,result,X,Y,xG,player,h_a,player_id,season,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,is_goal,X_m,Y_m,shot_distance,shot_angle,dist2,angle2,angle_distance,shotType_Head,shotType_LeftFoot,shotType_OtherBodyPart,shotType_RightFoot,situation_FromCorner,situation_OpenPlay,situation_Penalty,situation_SetPiece,lastAction_BallRecovery,lastAction_BallTouch,lastAction_BlockedPass,lastAction_Card,lastAction_Challenge,lastAction_ChanceMissed,lastAction_Chipped,lastAction_Clearance,lastAction_CornerAwarded,lastAction_Cross,lastAction_CrossNotClaimed,lastAction_Dispossessed,lastAction_End,lastAction_Error,lastAction_FormationChange,lastAction_Foul,lastAction_Goal,lastAction_GoodSkill,lastAction_HeadPass,lastAction_Interception,lastAction_KeeperPickup,lastAction_KeeperSweeper,lastAction_LayOff,lastAction_OffsidePass,lastAction_OffsideProvoked,lastAction_Pass,lastAction_PenaltyFaced,lastAction_Punch,lastAction_Rebound,lastAction_Save,lastAction_ShieldBallOpp,lastAction_Standard,lastAction_Start,lastAction_SubstitutionOn,lastAction_Tackle,lastAction_TakeOn,lastAction_Throughball,predicted_xg
Serie_A,93395.0,45.0,MissedShots,0.6569999694824219,0.6290000152587889,0.0112974997609853,Alfred Duncan,a,1474.0,2015.0,561.0,Bologna,Sassuolo,0.0,1.0,2015-08-29 20:00:00,Francesco Magnanelli,0,68.9849967956543,42.77200103759765,37.06788985109141,0.23891326057982942,1374.0284580126454,0.057079546080885474,8.856010427138216,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.011924932817475538
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,508118.0,5.0,BlockedShot,0.8580000305175781,0.28,0.0348679982125759,Rafael Leão,h,7193.0,2022.0,18799.0,AC Milan,Torino,1.0,0.0,2023-02-10 19:45:00,Brahim Diaz,0,90.0900032043457,19.040000000000003,21.12130688301321,0.7870721896110673,446.10960444642126,0.6194826316591598,16.623993255860515,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027965223882034717
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,6120.0,9.0,MissedShots,0.975999984741211,0.3979999923706055,0.2087530046701431,Brice Dja Djédjé,h,3605.0,2014.0,6030.0,Marseille,Evian Thonon Gaillard,1.0,0.0,2015-01-31 15:30:00,Romain Alessandrini,0,102.47999839782715,27.063999481201176,7.379601023885459,1.2223029981127367,54.45851127173132,1.4940246191953848,9.020108456371018,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09140639155682913
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,284153.0,6.0,SavedShot,0.9290000152587892,0.7009999847412111,0.0510807000100612,Majeed Waris,a,3461.0,2018.0,10863.0,Caen,Nantes,0.0,1.0,2019-02-13 18:30:00,,0,97.54500160217286,47.66799896240235,15.568917648566229,1.0714650420099567,242.391196747837,1.1480373362493983,16.681551002370572,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.024552111596224897
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,152378.0,16.0,SavedShot,0.9690000152587892,0.4520000076293945,0.0929426029324531,Francesco Acerbi,a,1463.0,2016.0,3084.0,Fiorentina,Sassuolo,2.0,1.0,2016-12-12 22:00:00,Gregoire Defrel,0,101.74500160217286,30.73600051879883,4.609632000836807,0.7867789089999169,21.24870718313874,0.6190210516470994,3.626761236509487,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24460109279850856
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,495606.0,34.0,SavedShot,0.8469999694824218,0.2410000038146973,0.0235584992915391,Pereira Lage,a,7743.0,2022.0,19760.0,Clermont Foot,Brest,1.0,3.0,2022-10-23 13:00:00,,0,88.9349967956543,16.388000259399416,23.838348575741414,0.831302182427538,568.2668628185527,0.6910633185087875,19.81687119648223,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.018659025017122587
Serie_A,216539.0,33.0,MissedShots,0.6359999847412109,0.7609999847412109,0.0062715099193155,Marcus Rohden,a,1364.0,2017.0,7872.0,Napoli,Crotone,2.0,1.0,2018-05-20 14:00:00,Rolando Mandragora,0,66.77999839782714,51.74799896240234,42.13976731828891,0.43473474827969866,1775.7599896395302,0.18899430136181294,18.319621137681402,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.00844037069257978
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,486953.0,80.0,Goal,0.8009999847412109,0.4779999923706055,0.0402412004768848,Sam Lammers,a,8870.0,2022.0,18630.0,Salernitana,Empoli,2.0,2.0,2022-09-05 16:30:00,,1,84.10499839782715,32.50399948120117,20.948487045776183,0.071474135952915,438.83910950705257,0.005108552110215777,1.4972750111176858,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06678444869726455
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,453510.0,31.0,MissedShots,0.9690000152587892,0.5840000152587891,0.3482089936733246,Martin Terrier,h,5611.0,2021.0,18028.0,Rennes,Bordeaux,6.0,0.0,2022-01-16 12:00:00,Benjamin Bourigeaud,0,101.74500160217286,39.71200103759766,6.5743418243481955,1.0528390914046006,43.22197042337396,1.108470152389665,6.921724072930019,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18510563084404028
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,99380.0,55.0,MissedShots,0.8209999847412109,0.4879999923706055,0.0853144004940986,Adem Ljajic,h,1187.0,2015.0,680.0,Inter,Frosinone,4.0,0.0,2015-11-22 23:45:00,Stevan Jovetic,0,86.20499839782715,33.18399948120117,18.812706931017658,0.04338857813196301,353.91794207235984,0.0018825687123134585,0.8162566045501817,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.12184079486232044
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,48165.0,62.0,BlockedShot,0.8009999847412109,0.5829999923706055,0.039011001586914,Perparim Hetemaj,h,1334.0,2014.0,4892.0,Chievo,Roma,0.0,0.0,2015-03-08 14:00:00,Dario Dainelli,0,84.10499839782715,39.64399948120118,21.643840280749746,0.2638166143822582,468.45582209860527,0.06959920602411711,5.710004665097742,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06080041512105616
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
La_Liga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Ligue_1,215154.0,30.0,MissedShots,0.7480000305175781,0.6120000076293945,0.0124800000339746,Romain Amalfitano,a,5620.0,2017.0,8929.0,Lille,Dijon,2.0,1.0,2018-05-12 20:00:00,,0,78.54000320434571,41.61600051879883,27.5342494782113,0.2802552871972692,758.1348943283792,0.07854302600202386,7.7166189952773685,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014520483509564646
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Serie_A,492619.0,37.0,MissedShots,0.755,0.465999984741211,0.0177531000226736,Sofyan Amrabat,h,7927.0,2022.0,18664.0,Fiorentina,Lazio,0.0,4.0,2022-10-10 18:45:00,,0,79.275,31.68799896240235,25.828685096184287,0.08963289164064855,667.1209737978523,0.008034055263864245,2.3150997324467206,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020012046635326346
EPL,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
Bundesliga,,,,,,,,,,,,,,,,,,0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7342038081048315
